url,title,price,short_description,full_description
http://www.amazon.com/Tube-Light-White-160LED-12V-24VDC/dp/B00BADTTNK,"SMD LED T10 Tube Light, 2 ft, Day White, 10W, 160LED, 12V-24VDC!",Not Found," 2 FT T10 Day White - Clear Lense 12-24V
 Commercial Quality
 Lifespan approximately 100,000 hours
 Humidity/Moisture Resistent","Features & Benefits:
High Brightness
Our SMD LED T10 Fluorescent Light Tube consists of high quality LEDs and can emit a higher brightness at much lower cost.

Easy Installation
Our LED T10 Fluorescent Light can be easily installed like a conventional T8 fluorescent light into the existing sockets.

Extended Life
With very little heat output, proper drive characteristics and high quality LEDs, our LED T10 Fluorescent Light Tube has a lifetime of up to 100,000 hours.

The LED T10 Tube is manufactured under ROHS, contains no MERCURY, Emits NO RF interference!!

Humidity/Moisture Resistant
With IP54 degree protection, our LED T10 Tube Light can operate normally even in a moist indoor environment.

Energy Saving!
Our LED T10 Fluorescent Lights consume power from 8W to 18W. This saves much more energy than conventional fluorescent T8 light tubes.
 
The LED T10 Fluorescent Light Tube is completely enclosed. The LEDs are surrounded by a Frosted acrylic lens and emit light like a conventional T-series fluorescent light. Our LED T8 Tube is typically used for lighting in Garages, Basements, Task Lighting, Store Displays, General Warehouse Lighting, RVs, Buses,  and Under Cabinets, Storage Facilities, Generator Powered Remote Sites, Cold Storage, Solar Installations and more. It can be used anywhere you have a T8 series fixture!"
http://www.amazon.com/Kappa-Sigma-Fraternity-Symbol-Neon/dp/B00SZ8CHHS,Kappa Sigma Fraternity Symbol LED Neon Sign - Light Sign,$40.00," LED sign measures roughly 12""x9""
 Uses real LED bulbs to shine a bright neon light over a 3D engraved image
 Includes plug & cord with voltage suitable for worldwide use
 Elegant metal chain included for fast, easy set up
 Blue neon light sign will add a unique, attractive glow to any room!","Sign has a sleek design measuring roughly 12""x9"" so it can fit easily on most walls! Includes a plug and cord with voltage suitable for worldwide use and an elegant metal chain for hanging. Neon light sign uses real LED bulbs (as seen in the angled 2nd gallery photo) to shine over the 3D engraved image. Sign will look great in your room, shop, pub, bar, restaurant, garage, man cave or anywhere you like!"
http://www.amazon.com/ATAK-541-Black-Lumen-Flashlight/dp/B015ORT04A,"ATAK 541 9"" Black 1000 Lumen Flashlight",$24.83," Super Bright CREE XM-L2 Lifetime LED bulb, batteries: 9-AA Carbon Zinc Batteries included
 Made of Heavy Duty Aluminum housing with a black tactical Design
 Unique Pro-Focus design changes beam from Flood to Spot for Long Distance lighting
 Product acts as both a Flashlight & Spot light with unique Pro-Focus design that enables unit to change back & forth from Spot beam and Flood beam
 3-Functions: Safe mode-25percent , 100percent & Strobe","The Atak 541 9"" 1,000 lumen flashlight is the perfect flashlight for a verity of applications. Made of heavy duty aluminum, water and impact resistant all comes together with a sleek black tactical design. The super bright CREE XM-2L LED light bulb ensures a longer lasting and reliable light bulb. The 1,000 lumens combined with its unique design allows this flashlight to cover a vast amount of area in its flood beam setting while being able to change to Spot beam with a travel distance of 203m (665' feet) using the advanced Pro-Focus design. Multiple setting allows this flashlight to run at 25 percent , and 100 percent power as well as, strobe. The Atak runs on 9-AA batteries which are included; in the event of an emergency the Atak 541 is able to run on 3-AA batteries without affecting the brightness (The run time of the flashlight is decreased). The Atak 541 is the essential flashlight for any camping, hunting or emergency packs while delivering the power of its Pro-Focus design. Click the ""Add to Cart"" button to order NOW!."
http://www.amazon.com/Generic-Waterproof-Headlamp-Rechargeable-Batteries/dp/B012K8CX3G,Generic Outdoor Waterproof 1600lm Xm-l T6 LED Headlamp + 2 X 18650 Rechargeable Batteries + Charger,$11.99," Perfect fit for outdoor sports, such as camping, traveling, hiking.
 3 Modes: High, Low and Strobe
 Luminous Flux: Output brightness comes to 1600 lumen(Maximum)
 Material: Aluminum alloy casing, avoid high temperature, fall-off protection.",Outdoor Waterproof 1600LM CREE XM-L T6 LED Headlamp + 2 X SecurityIng 18650 Rechargeable Battery + Charger
http://www.amazon.com/85-250V-Energy-Saving-White-Light/dp/B008AGMOKK,AC 85-250V 1W E27 Energy Saving Warm White LED Light Bulb,Not Found," Product Name : LED Bulb;Type : E27 Screw Base;Voltage : AC 85-250V
 Power : 1W;LED Number : 18;Light Color : Warm White
 Color Temperature : 6000K-7000K;Lumens : 250-300lm
 Material : Aluminum, Metal;Overall Size : 66 x 42mm / 2.6"" x 1.65"" (L*Dia.)
 Weight : 21g;Package Content : 1 x LED Bulb","It features aluminum construction with 18 warm white light LEDs. E27 screw base of this warm white Light Bulb for easy installation. It is an ideal replacement for your dameged E27 LED Light Bulb. Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Masione-Simulated-Surveillance-Cameras-Weatherproof/dp/B00BXEM26C,"Masione Simulated Surveillance Cameras - New Security Surveillance fake Dummy IR LED cameras - Night/Day Vision Look Bullet CCD CCTV Imitation Dummy Camera - Weatherproof bullet housing, multiple Flashing Blinking Red infrared LEDs, Indoors or Outdoors,Home or Depot!(Black)",$8.99," Indoor or Outdoor Use - This camera is designed to be used indoors or outdoors. If used outdoors it needs to be installed in a location under a cover to protect against rain penetration.
 High professional imitation, make it easily confused with real camera .Increase your security at a fraction cost of real cameras
 Easy to install with coming mounting bracket
 Ideal for homes, shops, business, garage etc","Masione™ - Leisure purchasing Simple Experiencing Masione™has always devoted itself to providing fashion and superior products with the end-users, so that you could enjoy the leisure shopping experience at the same time. Moreover, we have been working hard to seek out various funny products together with unique customer service, to make the customers gain more happiness.Product Feature:Heavy Duty - This camera is extremely durable and won't rust. The housing is weatherproof and includes a rain shield to protect even further against moisture.Outdoor Use - This camera is designed to be used outdoors. It is the same security camera housing you would see at many gas stations, convenience stores, shopping centers and malls.Affordable Protection - Dummy cameras are proven to deter crime at a fraction of the cost of real cameras.Real Security Camera Housing - Anyone who sees it will believe the area is being monitored.Easy To Install - Installs in minutes with the included hardware.Adjusts To Almost Any Angle - This unit can adjust up or down and left to right. This will give you the ability to mount it almost anywhere.Mounting Bracket Included - Comes complete with a mounting bracket so it's ready to install as soon as you receive it.Multiple Faux Infrared Bulbs - Gives the appearance that the camera can see at night.Faux Video Cable - Gives the appearance the camera is connected a recording device."
http://www.amazon.com/FSLB-Full-Spectrum-Light-Bulbs/dp/B00YKPJAFM,Full Spectrum Light Bulbs,Not Found,"Powerful Energy -- Lasts up to 8 times longer than standard bulbs, with 8000 hours use. It also has 80% less energy consumption.
Maximum Brightness -- Perfect for dark winter months or Seasonal Affective Disorder (SAD) sufferers.
Save Trouble Installing -- E27 Edison Screw and B22 Bayonet Fittings are included, for your easier installing.
Why wait, Buy Now! -- Get this professional use bulbs now for maximum lighting for your every needs. (TAGS: bulb, spectrum, light, lightbulb, spiral, CFL, save energy, ultra bright, photographer, business, office, houses, studios, garages, shops, restaurants)","Top Spectrum Light Bulbs (TM)

 Top Spectrum Light Bulbs (TM) is simply masterpiece in radiating perfect ultra bright fluorescent light with 5500K (CFL 150W 220V) color temperature (Cool Daylight / Bright White colored) which makes it perfect for any professional use and Ideal for use in shops, offices, garages, houses, studios, or restaurants. It's proven to help in upcoming dark winter months for Seasonal Affective Disorder (SAD) sufferers. It Lasts up to 8 times longer than standard bulbs, with 8000 hours use. It also has 80% less energy consumption. For your convenience, E27 Edison Screw and B22 Bayonet Fittings are included. Go get yours now! 

 Size in inches : 8.5 x 3.5 x 3.5 

 Type: Tricolor Photography Fluorescent Light Bulb - Spiral CFL energy saving bulb B22 E27 


Top Spectrum Light Bulbs (TM) - All Rights Reserved

 Related search : bulb, spectrum, light, lightbulb, spiral, CFL, save energy, ultra bright, photographer, business, office, houses, studios, garages, shops, restaurants"
http://www.amazon.com/Tek-Torches-LL7465-Cutlery-Flashlight/dp/B0001O3D7M,Tek Torches LL7465 Coast Cutlery V2 Tek Torch LED Micro Moon Flashlight,Not Found," Powerful micro moon torch for illumination; tie clip for pockets and belt loops; protective sheaf for storage
 Anodized metal casing; gold-plated contacts; crystal photon tubes; shock- and weather- resistant
 Equipped with LED technology; light burns cool for over 100,000 hours without a bulb change
 Powered by 4 included AG5 watch batteries for up to 110 hours; replacements available at camera shops, jewelers, and all-purpose stores
 Torch is 3-1/16 inches long; weighs approximately 30 grams; covered by a lifetime guarantee","Illuminate a dark trail or trace the outlines of the constellations in the night sky with this micro moon torch. The petite flashlight provides unparalleled power with an unbreakable LED light that glows for over 100,000 hours.  Constructed in sleek anodized metal casing with gold-plated contacts, the shockproof light resists water and weather damage. A crystal-collimated moon lens sends out bright beams while light-emitting diode technology burns cool for efficiency and safety. A simple push button turns the flashlight on and off. Equipped with a tie clip, owners can affix the torch to a pocket or hat brim so hands are free for other activities. A nylon pouch protects the light when not in storage. The micro moon torch comes with four AG5 watch batteries to power the light for 110 hours. Replacement batteries can be purchased at jewelers or all-purpose chain stores. This product is covered by a lifetime guarantee. The micro torch is 3-1/16 inches long, and weighs approximately 30 grams. --Jessica Reuling"
http://www.amazon.com/Tube-Light-White-180LED-85-265v/dp/B004KEHBT0,"SMD LED T8 Tube Light, 2 ft, Day White, 8W, 180LED, 85-265v",Not Found," Day White - Clear Lense
 Commercial Quality
 Lifespan approximately 100,000 hours
 UPGRADED ROTATABLE END CAPS! Powers from both ends.","LED T8 Tube Light - 700 Lumens, 2 foot, Day White, 8 Watt, 180 LED, 85-265v

High Brightness
Our SMD LED T8 Fluorescent Light Tube consists of high quality LEDs and can emit a higher brightness at much lower cost.

Easy Installation
Our LED T8 Fluorescent Light can be easily installed like a conventional T8 fluorescent light into the existing sockets.

Extended Life
With very little heat output, proper drive characteristics and high quality LEDs, our LED T8 Fluorescent Light Tube has a lifetime of up to 100,000 hours.

The LED T8 Tube is manufactured under ROHS, contains no MERCURY, Emits NO RF interference!!

Humidity/Moisture Resistant
With IP54 degree protection, our LED T8 Tube Light can operate normally even in a moist indoor environment.

Energy Saving!
Our LED T8 Fluorescent Lights consume power from 8W to 18W. This saves much more energy than conventional fluorescent T8 light tubes.
 
The LED T8 Fluorescent Light Tube is completely enclosed. The LEDs are surrounded by a Frosted acrylic lens and emit light like a conventional T-series fluorescent light. Our LED T8 Tube is typically used for lighting in Garages, Basements, Task Lighting, Store Displays, General Warehouse Lighting, RVs, Buses,  and Under Cabinets, Storage Facilities, Generator Powered Remote Sites, Cold Storage, Solar Installations and more. It can be used anywhere you have a T8 series fixture! 


No Hum or Buzz
Instant Start; No Flickering - Full Brightness
ROI - 18 to 24 months (even quicker with increasing electric rates!)
Patented Power Rectifier - Will not inject RF interference onto the power line.  Excellent for X-10 or other powerline Home Automation installations!
Patented Aluminum extruded backing heat sink in aluminum
Clear Lens
3 Year Limited Manufacturer Warranty

UPGRADED ROTATABLE END CAPS!"
http://www.amazon.com/DLLL-Detection-Performance-Warehouses-Basements/dp/B013HZ4AV4,"DLLL E27 9W PIR Infrared Motion Detection Sensor & Light Sensor LED High Performance Energy Saving Warm White Light Bulb For Rooms,Warehouses,Basements,Garages,Driveways,Security Areas",Not Found," Suitable for home bedroom, household corridor, veranda, home balcony, toilets, underground parking lot, office & shop, etc.
 Automatically turn on if the infrared detector detects changes such as when someone walks into its area of detection.
 With a photosensitive internal switch that only allows the light to be activated on when the ambient light is low or dark.
 The light will last for about 30-45 seconds after the infrared detection ceases or the sound stops.","Color: 9W PIR Warm White 
 Features: 
 Base: E27 
 Material: flame-retardant ABS body + PC cover 
 Emitter type: 45pcs SMD 2835 LED 
 Light color: Warm White 
 Color temperature: 2700-3200K 
 Sensor angle: 90° 
 Sensor distance: 4 - 6 meters 
 Voltage: 100V - 240V AC 
 Power: 9W (standby power 0.05W) 
 Luminous flux: 700-800 lm 
 Lamp Diameter: 10.8 cm 
 Lamp Height: 8.2 cm 
 Attentions 
 1. It should work at the working temperature of -10°C~+35°C. 
 2. Do not install in humid or vibrated locations, do not near the fire or hot air flow or any places with much water vapor. 
 3. Sensitivity will decrease and sense distance will be shortened when temperature goes up. 
 4. It is not suitable for aiming and electric dimmer switches. 
 5. It is not suitable for sealed ceiling recessed lights indoors. 
 6. The lamp will not work when the illumination over 7 Lux. 
 7. The item can be less sensitive if you go forward the detector, but it can be sensitive if you go down the cross section. 
 If the person stop moving under the motion sensor, it can't light on also."
